chr,start,end,state,GC,CpG,nCGm,LINE,SINE,NLp,ins.std,del.std,sub.std,microsat.std
6,134000001,135000001,5,40.0541,10,5728,466,745,88,0.801710136,-0.796230091,0.892560699,-0.574028936
6,135000001,136000001,5,39.0197,3,6082,460,643,208,-0.435266787,-0.469992792,-0.606578279,-1.104459249
6,136000001,137000001,5,38.8121,4,5933,460,560,302,0.058420685,0.02841687,0.517938336,-0.501853848
6,137000001,138000001,5,39.898,9,5830,469,564,812,-1.484971333,-0.267829819,-1.037861386,-2.658795409
6,138000001,139000001,5,40.8903,6,6179,413,621,474,-0.9598801,-1.431192386,-0.258970867,0.390811778
6,139000001,140000001,5,40.6863,9,6413,472,825,212,0.769038008,-0.056484755,0.970841052,-0.202515929
6,140000001,141000001,5,36.4128,0,7059,483,364,114,0.604621136,0.585718315,0.198873786,-1.315093485
6,141000001,142000001,5,35.0008,0,6530,585,255,187,0.80195852,-0.195135794,-0.109511982,-0.847192504
6,142000001,143000001,5,36.6958,3,5722,511,305,344,-0.152635035,0.619647578,0.147764807,-0.147660867
6,143000001,144000001,5,39.4142,6,6646,490,457,344,0.056749353,0.002827516,0.548625135,0.594034318
6,144000001,145000001,5,39.6274,9,7230,533,599,289,1.50160124,0.403578644,0.789068778,0.062499064
6,145000001,146000001,5,37.8381,0,5902,463,340,613,2.227924379,1.910147672,0.981938248,0.473822393
6,146000001,147000001,5,37.0338,8,5437,530,309,830,-1.670828942,-0.742080006,-0.893420758,-1.027822288
6,147000001,148000001,5,37.4022,4,5508,534,448,574,-1.03338663,-0.466484407,-0.505900815,-0.745861245
6,148000001,149000001,5,40.6846,2,6030,367,667,552,-0.229600443,-0.282813758,0.254513231,1.360722225
6,149000001,150000001,5,41.1533,7,7379,530,676,117,0.62001866,-0.003875307,0.824629268,-0.722321275
6,150000001,151000001,5,44.2538,19,4723,486,751,642,-1.489072841,-0.569532979,0.282467955,-0.685892861
6,151000001,152000001,5,42.8011,9,8789,450,1003,541,-0.673754358,-0.304441078,-0.012865468,-1.191624286
6,152000001,153000001,5,38.9846,3,4721,463,527,868,0.853223342,0.264216277,0.022690678,-1.345720379
6,153000001,154000001,5,36.9485,4,5164,567,368,724,0.223859317,1.242240562,-0.440070715,3.183923716
6,154000001,155000001,5,39.1575,2,5612,464,617,662,-0.444235058,0.562977972,1.264323124,-1.241671328
6,155000001,156000001,5,40.8456,4,7802,404,815,215,-0.946960519,0.771919278,-1.749580593,-0.059453514
6,156000001,157000001,5,39.2388,2,6412,559,384,808,-2.215569797,-2.110878814,-1.398704812,1.333602514
6,157000001,158000001,5,40.5175,6,6827,334,611,192,-1.274910717,-0.367094288,-0.524763996,-1.928009006
6,158000001,159000001,5,44.409,11,8792,460,761,80,-1.663506925,-0.850413333,0.356388305,-0.614556972
6,159000001,160000001,5,43.458,8,3894,395,641,685,-0.843691386,-1.024272313,-0.155994201,-0.924730311
6,160000001,161000001,5,43.1847,12,6807,442,433,603,0.294706167,-0.024438281,0.505122034,-0.978718623
6,161000001,162000001,5,41.6908,5,6160,383,453,518,1.41856533,1.772092939,1.239173266,-0.773721819
6,162000001,163000001,5,39.875,0,5411,349,560,943,-0.379807725,0.033405679,0.046234513,-0.203400396
6,163000001,164000001,5,40.0625,4,6381,434,408,724,-0.030727405,0.088744633,0.072777701,0.820635026
6,164000001,165000001,5,40.0949,4,6914,485,359,917,0.190836273,0.084706009,0.918718845,-1.815241805
6,165000001,166000001,5,38.7583,2,5013,535,266,813,-0.283867624,-1.080035397,-1.4153449,-0.895264429
6,166000001,167000001,5,44.3048,18,5391,410,369,517,0.27213175,1.738224401,1.294414353,-1.527933174
6,167000001,168000001,5,45.0519,18,6353,316,384,762,-1.098282843,0.163753612,0.377900107,-1.868909818
6,168000001,169000001,5,47.0218,36,7405,313,299,708,-0.223819355,-0.947047352,1.060186511,1.925848116
6,169000001,170000001,5,43.8269,22,7185,408,250,399,-0.380987212,-0.433881031,0.064768109,1.563254032
7,1,1000001,5,43.6604,81,5558,304,543,115,-1.538490206,-1.099351242,-0.632054162,-0.644880469
7,1000001,2000001,5,56.3124,95,4810,404,790,153,-0.194959857,0.173470334,1.646337239,-0.141149909
7,2000001,3000001,5,52.9562,46,9019,444,1034,141,0.036881067,-0.229655739,0.195064892,0.829676889
7,3000001,4000001,5,42.3549,2,6712,583,685,856,0.510213088,0.101640179,-0.710857202,-0.197905185
7,4000001,5000001,5,48.3407,32,3610,495,976,563,-0.125046445,-0.815012417,-0.03018302,0.261980819
7,5000001,6000001,5,49.9037,50,5764,428,1711,152,-0.764610259,0.116478597,0.133831285,0.299172545
7,6000001,7000001,5,47.8586,39,7351,383,1486,174,1.65707591,1.0553562,0.668178884,-2.22057042
7,7000001,8000001,5,38.3585,4,6126,505,444,608,-1.891138496,-1.895998694,-1.148225136,-0.711855604
7,8000001,9000001,5,37.5289,4,5668,471,396,926,0.141820659,1.073491944,2.080563987,1.584348785
7,9000001,10000001,5,34.8778,1,4731,535,246,697,-0.343152389,0.470529591,-1.043053118,-0.5867736
7,10000001,11000001,5,36.4822,3,4507,496,326,697,1.717250932,1.312012395,0.142561364,-0.815974837
7,11000001,12000001,5,35.6535,0,5564,436,324,815,0.563216405,0.532459737,0.266591263,-0.815541553
7,12000001,13000001,5,36.845,5,5784,431,383,585,-0.49140954,-0.465212591,0.389547588,-0.165715661
7,13000001,14000001,5,35.7391,2,5610,444,380,494,0.078586282,0.756199334,-0.505189042,-0.25855676
7,14000001,15000001,5,35.263,0,4784,441,333,827,1.562344331,1.999250758,1.723190739,2.449011094
7,15000001,16000001,5,35.5636,0,4958,417,343,664,-0.829003094,-0.64033598,-0.425857834,-1.983966775
7,16000001,17000001,5,37.6046,8,5475,455,430,470,-0.473539502,0.056389047,0.550391403,-0.372733244
7,17000001,18000001,5,37.1131,3,5692,474,415,131,0.541379006,1.559514994,-0.53419506,-1.395443175
7,18000001,19000001,5,36.2809,1,4607,360,421,307,-1.463722299,-0.390321883,-1.448311189,-0.786623116
7,19000001,20000001,5,36.2311,8,3748,504,260,383,0.573078819,-0.239030209,1.602980799,-1.44835748
7,20000001,21000001,5,37.5983,6,5239,440,458,690,-1.866929368,-0.851589722,-0.617346225,-2.078689222
7,21000001,22000001,5,39.0859,3,6771,498,544,933,0.520991425,0.589301126,1.313028774,-0.751730613
7,22000001,23000001,5,40.8368,7,7348,418,559,318,0.505909181,0.785602734,1.061775609,0.063343979
7,23000001,24000001,5,40.7437,16,6508,529,833,298,-0.229694754,-0.145076501,1.115996283,-0.065603431
7,24000001,25000001,5,40.0834,4,5859,597,445,697,-1.450930336,-0.129407865,0.465305437,-0.380468479
7,25000001,26000001,5,41.0321,7,4421,364,513,926,0.454639272,0.568487891,0.49960816,-2.152421315
7,26000001,27000001,5,40.9505,6,5127,400,725,773,0.50390492,0.514279482,1.171886197,-0.883234514
7,27000001,28000001,5,42.0244,41,4863,395,629,364,-0.137381477,0.959089068,0.428843009,0.140106418
7,28000001,29000001,5,40.7469,5,6574,430,561,219,1.513548105,0.283883596,-0.507913093,-0.03353613
7,29000001,30000001,5,41.5284,9,5979,519,575,865,-2.511847244,-0.48027164,-0.045262755,0.630729188
7,30000001,31000001,5,44.1097,9,5928,478,597,497,0.459740927,0.526863551,0.339958708,-0.231331297
7,31000001,32000001,5,40.6573,3,4477,511,436,802,1.368562207,1.597487221,0.848024158,-1.14237004
7,32000001,33000001,5,41.242,10,4152,530,686,454,1.396264832,0.803599745,0.570624417,1.458964525
7,33000001,34000001,5,39.4743,4,6722,458,556,374,0.940750428,0.84717104,2.643915186,-0.924641704
7,34000001,35000001,5,39.2744,1,5128,505,348,768,0.06977584,0.694967338,0.737852924,1.21049302
7,35000001,36000001,5,40.0176,12,4361,511,557,592,-0.518085272,-1.266393424,0.089902401,-0.317947073
7,36000001,37000001,5,42.437,3,6687,480,591,661,-0.110041386,1.176272088,1.173078584,1.601184585
7,37000001,38000001,5,40.0076,3,5943,505,446,889,-0.325448428,-0.295175876,0.090591823,-1.046874579
7,38000001,39000001,5,38.8791,4,4863,492,438,850,-0.172188926,0.341385925,-0.145791569,-0.249478734
7,39000001,40000001,5,40.6113,8,5488,479,701,715,-1.738029846,-2.151869742,-1.617105804,0.18060961
7,40000001,41000001,5,38.8874,1,6263,509,723,198,0.797131701,2.014279341,2.256977131,0.295271369
7,41000001,42000001,5,39.8909,2,6355,436,447,141,0.10940494,0.811297752,1.072743253,0.251880564
7,42000001,43000001,5,39.9154,5,6229,480,394,670,0.295481921,0.994376991,1.303039086,0.433072099
7,43000001,44000001,5,42.469,9,7287,479,736,501,-0.054445068,-0.109327011,-0.902521648,-1.86999821
7,44000001,45000001,5,48.7553,26,5005,514,989,94,-0.346592141,-1.801624197,0.728143474,-1.468886611
7,45000001,46000001,5,44.8973,9,4883,548,544,394,-0.039484649,1.235611345,0.4706886,1.433718778
7,46000001,47000001,5,38.804,0,4896,593,325,100,-0.259897599,0.123715959,0.319372541,-0.511963164
7,47000001,48000001,5,45.0867,5,6703,437,571,79,-0.527635066,-0.153442718,-0.532169202,-2.248070977
7,48000001,49000001,5,37.4609,6,5431,504,336,656,-1.624767148,-0.819987994,-1.703849632,-0.974621903
7,49000001,50000001,5,37.1861,1,6208,613,298,821,1.07359477,1.349037171,2.331717322,0.987236507
7,50000001,51000001,5,40.6107,9,5948,446,365,583,1.205868092,1.458276276,1.604287086,0.393489522
7,51000001,52000001,5,41.8791,3,6439,445,462,698,-1.362981558,-0.707270097,-0.377080071,0.867660817
7,52000001,53000001,5,37.2486,1,6624,529,320,809,1.771958776,2.46387305,1.744289042,0.964137743
7,53000001,54000001,5,36.3554,3,5644,596,249,701,0.81172132,-0.086436408,1.130917032,0.416968656
7,54000001,55000001,5,38.0393,9,5328,543,275,606,0.428049405,-0.28531539,0.195105781,-2.57793454
7,55000001,56000001,5,44.1451,12,4955,513,699,190,-0.105849909,0.424750881,0.790144265,0.963002267
7,56000001,57000001,5,42.2962,21,1804,405,1129,403,-0.554840826,-1.173576645,-1.108079359,-1.025315873
7,57000001,58000001,5,42.6037,13,227,428,832,304,1.05108963,0.642697182,1.371840898,0.119720632
7,62000001,63000001,5,43.3628,27,132,434,963,374,0.167897373,-0.985342966,-0.211634919,-1.09946807
7,63000001,64000001,5,41.0239,14,1479,407,685,492,-0.157084051,0.609777119,0.476491266,-1.681565849
7,64000001,65000001,5,41.1971,18,3455,544,1032,278,0.841965559,1.306495824,2.1994969,-1.538288122
7,65000001,66000001,5,45.1911,17,6826,615,1564,87,-0.539861632,-0.536771439,-0.421715963,-1.31113814
7,66000001,67000001,5,44.2975,7,5826,503,1221,594,1.526786771,0.65831692,0.21731369,-0.489292509
7,67000001,68000001,5,43.2012,0,6503,430,1127,737,-1.97888129,-1.931885962,-0.574877232,-1.755549636
7,68000001,69000001,5,42.8855,1,5813,415,1088,856,0.652555745,0.281639984,1.030678985,-0.078153877
7,69000001,70000001,5,41.5112,4,6637,402,675,950,-0.596599008,-0.616964861,0.016132946,-1.142307615
7,70000001,71000001,5,44.2644,1,8843,559,1051,781,0.352517483,-0.191788677,1.000404326,-0.443230292
7,71000001,72000001,5,43.0616,4,6816,673,1118,616,0.405327186,-0.122542464,0.959686058,0.438949426
7,72000001,73000001,5,49.4223,32,4597,473,1690,66,-1.75983882,-2.876848837,-0.940244725,-0.858683688
7,73000001,74000001,5,49.7945,15,7348,372,1890,91,-1.143571601,-0.420155101,-0.196559775,-1.168429666
7,74000001,75000001,5,36.6072,12,1126,287,1371,23,-0.488287701,-0.311683487,-0.094551237,-1.42065961
7,75000001,76000001,5,49.5072,27,6904,418,1815,105,-0.549206091,-0.830041927,-0.400783073,0.524897526
7,76000001,77000001,5,40.3222,6,3090,495,707,299,-1.217822484,-1.163339461,-0.572891078,1.874638055
7,77000001,78000001,5,39.0269,7,7705,446,762,115,-0.407531712,0.036329435,-0.720254221,-0.11946377
7,78000001,79000001,5,35.992,3,4433,446,395,113,-0.465613792,-0.033585701,-0.466701874,0.492235857
7,79000001,80000001,5,35.8539,1,4371,532,373,111,-1.067564331,-2.265006807,-0.949279842,-0.76444574
7,80000001,81000001,5,36.5009,1,5186,373,445,97,0.606061937,-0.627562472,-0.542716496,-1.866999721
7,81000001,82000001,5,35.3033,2,5260,369,433,178,-0.611983152,-0.058854788,1.197992609,-0.377451874
7,90000001,91000001,5,38.4022,2,5078,448,419,342,0.411125462,-0.135225779,1.4828373,-0.365839717
7,91000001,92000001,5,38.4721,7,5891,549,581,439,-2.387025331,-0.317781684,-1.027113841,0.862062468
7,92000001,93000001,5,37.6059,3,4414,458,389,415,-0.076343446,0.647969015,1.033797835,-0.211883143
7,93000001,94000001,5,36.784,4,4568,509,375,414,0.602449689,0.930764836,0.652338286,1.279451553
7,94000001,95000001,5,37.2347,7,5815,568,420,790,-1.381643101,-0.918732865,-0.719335681,1.747316311
7,95000001,96000001,5,38.6387,3,4624,507,489,940,-0.187446978,-0.581914463,0.031623865,-0.118468705
7,96000001,97000001,5,39.102,9,4452,510,459,854,-0.902726391,-1.42939763,-0.109856185,0.223572327
7,97000001,98000001,5,44.2631,16,5211,508,1008,488,-0.306278868,-1.407797249,-0.37665707,0.549550118
7,98000001,99000001,5,47.3621,23,8261,430,1373,273,-3.066502795,-1.422648794,-2.096250115,-0.380970041
7,99000001,100000001,5,46.7879,24,5070,387,1140,272,-0.579594492,-0.377238387,1.193454842,0.632203629
7,100000001,101000001,5,51.7857,39,5739,308,1568,163,-0.578459994,-1.172946452,-0.784716374,0.608875091
7,101000001,102000001,5,49.9438,24,7398,353,1515,105,0.81189832,-0.093023095,1.120241475,-1.827370122
7,102000001,103000001,5,41.0403,16,4217,525,746,231,1.989658556,2.647040868,2.09643341,0.61395827
7,103000001,104000001,5,37.9711,2,3571,505,501,708,-0.159145584,-0.726947769,1.014983551,-1.751448822
7,104000001,105000001,5,41.2532,7,6944,378,1009,339,-0.359400831,0.814894281,1.550014054,-0.762090011
7,105000001,106000001,5,42.7466,5,6958,517,635,232,-1.273721005,-1.031233916,0.471919172,-1.036171497
7,106000001,107000001,5,38.9709,6,6021,577,555,371,0.275250375,0.423236133,0.38477839,0.465224562
7,107000001,108000001,5,39.6402,8,5374,471,591,452,1.305930475,2.268744793,2.585492035,-0.654920434
7,108000001,109000001,5,36.2838,0,4556,527,271,786,-0.145241713,0.498722006,1.199096109,1.06046641
7,109000001,110000001,5,35.9758,0,5773,550,257,637,-1.465176461,-1.387720423,0.219198799,2.427104539
7,110000001,111000001,5,36.2633,1,6196,464,365,489,-0.69452607,0.868972802,1.458877756,0.880098534
7,111000001,112000001,5,39.3577,4,7225,463,557,428,0.544612959,0.632468682,1.655811405,-0.929440126
7,112000001,113000001,5,36.8105,2,2769,596,301,590,0.587762862,-0.862627455,0.092746516,-0.444467611
7,113000001,114000001,5,35.6033,1,2837,489,357,472,-1.055681217,-0.931751189,-0.947930509,-0.313589599
7,114000001,115000001,5,35.7538,1,4379,426,331,216,-0.267113176,-0.528524378,-1.368897909,-0.978294149
7,115000001,116000001,5,36.3606,3,4804,497,339,115,-1.157144779,-0.696610671,-1.125143426,0.861332915
7,116000001,117000001,5,38.7604,5,5677,484,588,243,-0.182387459,0.490366999,1.351276769,-0.948917544
7,117000001,118000001,5,36.9816,3,5964,476,363,824,0.611667027,0.326980319,0.070624808,-0.371600793
7,118000001,119000001,5,34.5386,0,4641,558,215,773,1.344483572,2.76986876,2.48792056,-0.624879272
7,119000001,120000001,5,34.7746,2,5443,525,247,801,-0.350413419,0.605530498,0.016570511,-0.971990984
7,120000001,121000001,5,37.0003,4,5367,400,395,576,-0.204799361,-0.452351809,-0.484371198,0.356825989
7,121000001,122000001,5,36.6332,7,7119,542,374,947,-0.011753292,-0.44436379,0.102226131,-1.862078845
7,122000001,123000001,5,36.8991,4,5925,554,359,866,1.343885188,0.605009549,0.135233963,1.785156282
7,123000001,124000001,5,36.8142,2,5015,486,384,839,-1.491468544,-0.395828701,-0.441961138,-1.878858086
7,124000001,125000001,5,35.7892,3,4935,504,287,784,0.561926401,0.774858768,0.100303287,0.140256367
7,125000001,126000001,5,35.0518,0,5486,540,246,763,0.620648183,-0.025289797,0.822651902,1.308078478
7,126000001,127000001,5,38.2404,3,3497,496,382,855,0.321851866,0.852720312,0.381755093,-1.107250141
7,127000001,128000001,5,45.0145,20,7107,443,800,110,-0.226909245,-0.330974761,0.806248512,-0.645973207
7,128000001,129000001,5,44.9226,20,7002,573,1011,120,0.145220231,0.032795931,1.162086451,1.451674252
7,129000001,130000001,5,43.4928,15,7629,566,1042,100,-0.409406192,0.820476824,0.236907275,-0.3294783
7,130000001,131000001,5,41.8843,7,6616,550,890,102,-0.995429752,-1.405943508,0.321439636,-1.042711947
7,131000001,132000001,5,45.5813,2,4921,417,525,744,0.479015721,-1.400698712,-1.138885113,-1.700125172
7,132000001,133000001,5,39.6271,1,7178,470,605,600,-0.098073435,-0.823406826,-0.685679623,-0.356199704
7,133000001,134000001,5,40.5528,3,6056,455,545,688,1.516025718,-0.09839846,0.495034965,-0.585183272
7,134000001,135000001,5,40.4799,7,7623,516,654,366,0.544550921,-1.329928942,-1.141489496,-1.83287606
7,135000001,136000001,5,39.3202,1,4805,526,449,727,-0.043590611,1.671911133,0.837942935,-0.407678527
7,136000001,137000001,5,37.261,2,4775,508,355,340,-3.157160856,-2.542731778,-1.54303804,0.55190331
7,137000001,138000001,5,41.2187,4,9179,505,844,447,-1.294888641,-0.004600063,0.271456761,-0.559764327
7,138000001,139000001,5,43.8786,11,8616,505,1048,412,0.010470985,0.824937431,-0.014136883,-0.112767665
7,139000001,140000001,5,44.0359,10,6904,477,1052,215,1.40823773,0.570848196,0.135722443,1.216938358
7,140000001,141000001,5,41.7697,6,6731,568,673,831,0.354848827,0.297243831,1.527857193,-1.038314389
7,142000001,143000001,5,42.6686,7,4056,468,449,658,0.184826396,0.742964717,1.176648577,0.139900052
7,143000001,144000001,5,39.5575,7,3135,529,428,818,-0.261961826,-0.384291944,-0.064776553,-0.031065016
7,144000001,145000001,5,36.7754,1,4587,573,359,755,-1.968476189,-1.8511953,-1.640513888,-3.290336731
7,145000001,146000001,5,35.8203,1,4340,470,357,782,0.143457674,0.497175993,1.818339083,0.624203958
7,146000001,147000001,5,36.5471,0,5151,459,385,754,1.317259019,1.335624454,1.227896155,1.29689357
7,147000001,148000001,5,40.8404,1,5887,458,596,845,-1.004316632,-1.645358108,-1.607064706,-1.4531418
7,148000001,149000001,5,44.755,26,7172,501,953,371,-0.498531338,-1.150034722,0.415457024,-0.259163877
7,149000001,150000001,5,45.5311,20,2924,469,446,717,-0.386007861,0.010284956,-0.898774829,1.053088186
7,150000001,151000001,5,48.7651,49,4538,454,647,342,0.715643201,-0.378951939,1.246577173,0.474953921
7,151000001,152000001,5,44.3485,8,7099,482,975,493,-1.385193616,-0.380025131,0.573729554,-0.148896972
7,152000001,153000001,5,42.778,7,4617,525,566,802,-0.783441197,-1.158527949,-0.07345042,-1.007830852
7,153000001,154000001,5,37.9927,4,3290,392,425,876,-0.652509458,-0.070734509,-1.16573237,-0.493211702
7,154000001,155000001,5,43.4099,21,4620,275,419,725,-1.856748607,-2.316535304,-1.177811431,-1.367586014
7,155000001,156000001,5,46.2825,16,5098,408,402,734,-0.044063467,-0.038013601,-0.385860871,-0.242411825
7,156000001,157000001,5,45.1341,35,7719,447,758,502,-0.099867541,0.372924657,-0.144343177,-1.789202011
7,157000001,158000001,5,51.3416,57,5194,240,198,541,-0.313114638,-0.071064104,0.488412818,-1.613285178
8,8000001,9000001,6,43.0648,8,6722,426,822,154,0.91523385,1.489092475,0.935035947,0.463827552
8,9000001,10000001,6,41.756,7,6465,444,688,776,2.333346315,1.579898801,0.593434282,0.146776484
8,10000001,11000001,5,46.1107,12,5198,421,581,912,-0.372016921,0.240361972,0.294239028,-0.611869928
8,11000001,12000001,5,45.1085,21,4636,483,687,500,0.586858864,1.334193058,1.992863244,0.022128692
8,12000001,13000001,5,38.7384,10,4030,384,577,265,-1.212122784,-0.978086836,-1.767395648,0.289377861
8,13000001,14000001,6,37.2674,3,5116,421,460,479,0.450426753,0.444846569,-0.415578694,-0.682624178
8,14000001,15000001,6,35.2153,0,3424,488,367,912,2.4187158,2.470531941,1.378966763,-1.799990281
8,15000001,16000001,6,37.2615,2,5782,488,413,457,1.274130141,1.511891142,2.410920716,-0.077256962
8,16000001,17000001,6,36.3157,2,5607,534,397,165,2.064782992,2.326337607,0.946707249,-0.777998828
8,17000001,18000001,6,39.5096,8,7612,435,638,244,0.889410996,1.158898379,1.278763096,0.158167717
8,18000001,19000001,6,39.7954,2,6916,527,524,366,1.801188349,1.876094111,0.969436381,-0.073698812
8,19000001,20000001,6,41.2328,7,5765,507,662,288,2.515345788,0.953195953,2.263306783,1.152185983
8,20000001,21000001,6,43.7781,3,5682,402,690,801,0.958904135,-0.116729995,-0.025097045,0.308949804
8,21000001,22000001,6,45.0208,10,4471,458,670,731,2.622502764,0.675052808,2.172917163,-0.551408481
8,22000001,23000001,6,48.6712,26,5509,466,946,163,2.133231573,1.358141605,1.190724747,-0.58642758
8,23000001,24000001,6,43.5315,15,5635,548,698,287,1.165988905,0.552726587,0.74731725,0.136142364
8,24000001,25000001,6,38.2044,4,4303,562,465,823,1.575524032,0.471206806,0.671271612,0.212773853
8,25000001,26000001,6,41.4523,6,7170,485,705,338,-0.149491953,0.09282184,0.057197243,-0.478353091
8,26000001,27000001,6,41.7819,8,5043,549,712,547,3.092524914,0.642636623,1.030597361,-1.168046789
8,27000001,28000001,6,44.7298,13,5148,550,724,694,1.562643508,1.994834067,1.71354753,-0.084525604
8,28000001,29000001,6,42.1056,10,7516,529,854,475,0.767177454,-1.030784305,-1.278365453,-0.18189148
8,29000001,30000001,6,39.7143,4,5271,415,668,214,0.251772016,0.544333407,-0.504021806,1.726488734
8,30000001,31000001,6,41.9153,9,7088,508,1120,275,1.195680804,0.805621438,0.382231242,-0.451775398
8,31000001,32000001,6,37.828,1,5160,516,472,896,0.060191526,0.626501475,0.861758637,-2.863566486
8,32000001,33000001,6,38.1938,1,4871,405,559,501,1.54662416,0.186044263,0.099418518,-0.196606249
8,33000001,34000001,6,40.9695,6,6072,496,816,611,0.824528463,0.175784795,1.327018411,-0.031315078
8,34000001,35000001,6,37.5484,0,6181,467,416,813,0.98179242,1.404807706,0.600693395,-1.198897194
8,35000001,36000001,6,38.2576,2,8068,479,453,834,1.161335126,0.413084493,0.601872257,-0.846031571
8,36000001,37000001,6,38.466,0,5142,493,434,745,2.578354962,0.229727133,0.613921243,-1.554296893
8,37000001,38000001,6,45.1973,9,5153,397,830,282,2.723414841,1.78542879,1.391650998,1.6107385
8,38000001,39000001,6,44.299,15,7153,400,1164,105,0.239115742,0.010346063,0.963976796,-0.626091457
8,39000001,40000001,6,36.8108,2,5433,703,377,677,2.467529087,2.421389281,2.442670597,-1.38882094
8,40000001,41000001,6,40.5976,1,6791,490,568,821,2.71824159,1.742882757,0.165765751,1.041831804
8,41000001,42000001,6,45.2419,15,6332,433,844,277,3.014457465,2.433977136,3.965704153,0.442553528
8,42000001,43000001,6,43.9509,13,7481,501,1154,132,1.247423909,1.107523458,1.380989221,-0.698791826
8,48000001,49000001,6,38.5735,6,6675,518,609,280,0.61272245,0.650320465,0.657152401,-0.78017948
8,49000001,50000001,6,43.2143,14,6575,449,550,135,1.079813686,1.481270674,0.804815889,-0.053250919
8,50000001,51000001,6,37.1838,2,6339,520,254,785,-0.217881121,1.216769062,0.458490492,0.388241014
8,51000001,52000001,6,35.7653,0,5444,598,274,691,-1.407606014,-1.243463495,0.714194971,0.353017286
8,52000001,53000001,6,37.6163,2,6261,514,370,729,0.264210609,1.048673645,0.185004153,0.062916402
8,53000001,54000001,6,39.6503,2,5264,434,548,779,1.613851942,2.415867139,1.494945047,-0.283146185
8,54000001,55000001,6,40.3965,7,5316,531,414,671,1.057891166,1.66928942,1.149950487,-0.897739533
8,55000001,56000001,6,40.4583,8,5930,600,758,644,0.190558609,1.168663957,1.719145481,0.26053189
8,56000001,57000001,6,40.3819,4,6296,451,629,750,2.971728135,1.870279936,1.32869443,1.259327251
8,57000001,58000001,6,39.9407,10,4185,536,501,456,0.9180967,0.879023594,0.896351973,1.025022852
8,58000001,59000001,6,39.4127,7,3098,488,353,872,2.163626235,1.024219999,1.987820871,1.049642528
8,59000001,60000001,6,38.8244,5,5940,487,417,615,0.173782393,0.240968049,-0.626985131,0.106375929
8,60000001,61000001,6,36.5555,2,5579,517,302,561,-0.479896764,-0.189103878,-0.498529017,-1.675381124
8,61000001,62000001,6,39.8599,8,5575,479,545,793,-0.896325933,-0.58807489,-0.64162037,-0.37371728
8,62000001,63000001,6,39.7916,2,5500,499,415,663,0.70687213,0.465349784,0.415345491,-1.44652333
8,63000001,64000001,6,37.1608,2,4103,500,270,932,0.961654245,1.049709666,-0.026260303,-0.393446417
8,64000001,65000001,6,38.2744,3,5139,471,406,754,1.504595884,1.531443739,1.503064274,0.496356138
8,65000001,66000001,6,36.9827,9,4028,497,343,891,1.885036244,1.547964469,1.388784549,0.355707086
8,66000001,67000001,6,38.9369,3,4758,541,576,669,3.496909118,2.58076077,2.380120655,-0.016572305
8,67000001,68000001,6,40.9743,12,5260,528,838,450,1.16518717,1.04270935,1.100152521,0.753511243
8,68000001,69000001,6,39.5669,5,8479,535,700,569,1.333492512,0.73264339,0.429832406,-0.522509844
8,69000001,70000001,6,37.0426,2,6841,474,367,675,1.656072221,2.775149348,1.337931647,-0.166494618
8,70000001,71000001,6,39.0973,1,5302,495,561,316,1.973799375,1.194629987,1.025053452,0.444869298
8,71000001,72000001,6,39.7383,5,6240,485,825,454,0.671443151,0.402897665,0.783109223,-0.552185369
8,72000001,73000001,6,38.2221,4,4325,446,383,920,2.634384576,2.486846273,1.964496295,0.042535684
8,73000001,74000001,6,38.364,4,4531,477,328,791,2.337666826,1.776758477,2.175479987,-2.888908873
8,74000001,75000001,6,40.3604,7,6607,559,774,474,2.172271267,1.383910156,1.554661405,-0.348486189
8,75000001,76000001,6,38.9717,5,6276,506,531,815,0.290124108,0.590213628,-1.206940322,-0.933093968
8,76000001,77000001,6,35.6942,2,4993,484,383,700,1.975227149,0.957576736,0.457936531,-1.470537555
8,77000001,78000001,6,35.2702,2,4383,435,288,316,2.709559362,3.376667123,2.223949128,0.639078651
8,78000001,79000001,6,34.7161,1,4682,466,278,658,2.584689233,0.936665805,1.313864422,-0.388059338
8,79000001,80000001,6,35.3262,3,4615,484,277,809,2.812324767,1.782952494,2.361651171,-2.641834419
8,80000001,81000001,6,37.9936,5,4316,532,402,626,2.258528645,1.421304213,1.934500463,-1.254560393
8,81000001,82000001,6,40.8941,9,5220,465,911,783,1.49458878,0.839684165,3.113868391,0.17801662
8,82000001,83000001,6,38.6085,8,5333,475,442,637,1.249155541,1.529040523,1.126044244,1.128596774
8,83000001,84000001,6,34.6797,0,3586,536,323,456,1.683632952,1.526781098,1.644151887,0.458415981
8,84000001,85000001,6,35.1648,0,4634,460,236,727,1.058873088,1.384553936,2.368730304,0.148822218
8,85000001,86000001,6,35.3062,1,4799,490,339,821,2.239017308,2.285245519,0.290230965,0.141080457
8,86000001,87000001,6,30.833,14,3710,376,440,603,0.540038797,0.320998054,0.475834747,0.349242383
8,87000001,88000001,6,37.8438,4,5647,542,627,766,1.687128472,0.972394158,1.518911225,-0.268755677
8,88000001,89000001,6,35.8301,1,5221,514,286,686,0.983179299,1.080788686,2.371992622,-0.381572366
8,89000001,90000001,6,35.6633,1,5912,514,328,588,-0.570556387,0.078562887,-0.106029466,0.691972146
8,90000001,91000001,6,36.681,2,5124,546,350,333,1.246748197,2.529570428,2.925488489,-0.230287637
